Stamp,StationId,SpeedLimit,Dis2inter,Str_is_val,StrSignalState,StrlikelyEndTime,Left_is_val,LeftSignalState,LeftlikelyEndTime,Right_is_val,RighSignalState,RightlikelyEndTime
1600671634.912,8004,16.667,76.5,1,5,41.5,1,3,44.5,0,5,21.5
1600671635.012,8004,16.667,76.5,1,5,41.400000000000006,1,3,44.400000000000006,0,5,21.400000000000002
1600671635.112,8004,16.667,76.5,1,5,41.300000000000004,1,3,44.300000000000004,0,5,21.3
1600671635.212,8004,16.667,76.5,1,5,41.2,1,3,44.2,0,5,21.200000000000003
1600671635.312,8004,16.667,76.5,1,5,41.1,1,3,44.1,0,5,21.1
1600671635.412,8004,16.667,76.5,1,5,41.0,1,3,44.0,0,5,21.0
1600671635.512,8004,16.667,76.5,1,5,40.900000000000006,1,3,43.900000000000006,0,5,20.900000000000002
1600671635.612,8004,16.667,76.4,1,5,40.800000000000004,1,3,43.800000000000004,0,5,20.8
1600671635.712,8004,16.667,76.4,1,5,40.7,1,3,43.7,0,5,20.700000000000003
1600671635.812,8004,16.667,76.4,1,5,40.6,1,3,43.6,0,5,20.6
1600671635.912,8004,16.667,76.4,1,5,40.5,1,3,43.5,0,5,20.5
1600671636.012,8004,16.667,76.4,1,5,40.400000000000006,1,3,43.400000000000006,0,5,20.400000000000002
1600671636.112,8004,16.667,76.4,1,5,40.300000000000004,1,3,43.300000000000004,0,5,20.3
1600671636.212,8004,16.667,76.1,1,5,40.2,1,3,43.2,0,5,20.200000000000003
1600671636.312,8004,16.667,76.1,1,5,40.1,1,3,43.1,0,5,20.1
1600671636.412,8004,16.667,76.1,1,5,40.0,1,3,43.0,0,5,20.0
1600671636.512,8004,16.667,76.1,1,5,39.900000000000006,1,3,42.900000000000006,0,5,19.900000000000002
1600671636.612,8004,16.667,76.1,1,5,39.800000000000004,1,3,42.800000000000004,0,5,19.8
1600671636.712,8004,16.667,76.1,1,5,39.7,1,3,42.7,0,5,19.700000000000003
1600671636.812,8004,16.667,76.1,1,5,39.6,1,3,42.6,0,5,19.6
1600671636.912,8004,16.667,76.1,1,5,39.5,1,3,42.5,0,5,19.5
1600671637.012,8004,16.667,76.1,1,5,39.400000000000006,1,3,42.400000000000006,0,5,19.400000000000002
1600671637.112,8004,16.667,76.1,1,5,39.300000000000004,1,3,42.300000000000004,0,5,19.3
1600671637.212,8004,16.667,74.4,1,5,39.2,1,3,42.2,0,5,19.200000000000003
1600671637.312,8004,16.667,74.4,1,5,39.1,1,3,42.1,0,5,19.1
1600671637.412,8004,16.667,74.4,1,5,39.0,1,3,42.0,0,5,19.0
1600671637.512,8004,16.667,74.4,1,5,38.900000000000006,1,3,41.900000000000006,0,5,18.900000000000002
1600671637.612,8004,16.667,74.4,1,5,38.800000000000004,1,3,41.800000000000004,0,5,18.8
1600671637.712,8004,16.667,74.4,1,5,38.7,1,3,41.7,0,5,18.7
1600671637.812,8004,16.667,74.4,1,5,38.6,1,3,41.6,0,5,18.6
1600671637.912,8004,16.667,74.4,1,5,38.5,1,3,41.5,0,5,18.5
1600671638.012,8004,16.667,74.4,1,5,38.400000000000006,1,3,41.400000000000006,0,5,18.400000000000002
1600671638.112,8004,16.667,74.4,1,5,38.300000000000004,1,3,41.300000000000004,0,5,18.3
1600671638.212,8004,16.667,74.4,1,5,38.2,1,3,41.2,0,5,18.2
1600671638.312,8004,16.667,74.4,1,5,38.1,1,3,41.1,0,5,18.1
1600671638.412,8004,16.667,74.4,1,5,38.0,1,3,41.0,0,5,18.0
1600671638.512,8004,16.667,74.4,1,5,37.9,1,3,40.900000000000006,0,5,17.900000000000002
1600671638.612,8004,16.667,71.5,1,5,37.800000000000004,1,3,40.800000000000004,0,5,17.8
1600671638.712,8004,16.667,71.5,1,5,37.7,1,3,40.7,0,5,17.7
1600671638.812,8004,16.667,71.5,1,5,37.6,1,3,40.6,0,5,17.6
1600671638.912,8004,16.667,71.5,1,5,37.5,1,3,40.5,0,5,17.5
1600671639.012,8004,16.667,71.5,1,5,37.4,1,3,40.400000000000006,0,5,17.400000000000002
1600671639.112,8004,16.667,71.5,1,5,37.300000000000004,1,3,40.300000000000004,0,5,17.3
1600671639.212,8004,16.667,71.5,1,5,37.2,1,3,40.2,0,5,17.2
1600671639.312,8004,16.667,71.5,1,5,37.1,1,3,40.1,0,5,17.1
1600671639.412,8004,16.667,71.5,1,5,37.0,1,3,40.0,0,5,17.0
1600671639.512,8004,16.667,71.5,1,5,36.9,1,3,39.900000000000006,0,5,16.900000000000002
1600671639.612,8004,16.667,67.7,1,5,36.800000000000004,1,3,39.800000000000004,0,5,16.8
1600671639.712,8004,16.667,67.7,1,5,36.7,1,3,39.7,0,5,16.7
1600671639.812,8004,16.667,67.7,1,5,36.6,1,3,39.6,0,5,16.6
1600671639.912,8004,16.667,67.7,1,5,36.5,1,3,39.5,0,5,16.5
1600671640.012,8004,16.667,67.7,1,5,36.4,1,3,39.400000000000006,0,5,16.400000000000002
1600671640.112,8004,16.667,67.7,1,5,36.300000000000004,1,3,39.300000000000004,0,5,16.3
1600671640.212,8004,16.667,67.7,1,5,36.2,1,3,39.2,0,5,16.2
1600671640.312,8004,16.667,67.7,1,5,36.1,1,3,39.1,0,5,16.1
1600671640.412,8004,16.667,67.7,1,5,36.0,1,3,39.0,0,5,16.0
1600671640.512,8004,16.667,67.7,1,5,35.9,1,3,38.900000000000006,0,5,15.9
1600671640.612,8004,16.667,63.5,1,5,35.800000000000004,1,3,38.800000000000004,0,5,15.8
1600671640.712,8004,16.667,63.5,1,5,35.7,1,3,38.7,0,5,15.700000000000001
1600671640.812,8004,16.667,63.5,1,5,35.6,1,3,38.6,0,5,15.600000000000001
1600671640.912,8004,16.667,63.5,1,5,35.5,1,3,38.5,0,5,15.5
1600671641.012,8004,16.667,63.5,1,5,35.4,1,3,38.400000000000006,0,5,15.4
1600671641.112,8004,16.667,63.5,1,5,35.300000000000004,1,3,38.300000000000004,0,5,15.3
1600671641.212,8004,16.667,63.5,1,5,35.2,1,3,38.2,0,5,15.200000000000001
1600671641.312,8004,16.667,63.5,1,5,35.1,1,3,38.1,0,5,15.100000000000001
1600671641.412,8004,16.667,63.5,1,5,35.0,1,3,38.0,0,5,15.0
1600671641.512,8004,16.667,63.5,1,5,34.9,1,3,37.9,0,5,14.9
1600671641.612,8004,16.667,59.1,1,5,34.800000000000004,1,3,37.800000000000004,0,5,14.8
1600671641.712,8004,16.667,59.1,1,5,34.7,1,3,37.7,0,5,14.700000000000001
1600671641.812,8004,16.667,59.1,1,5,34.6,1,3,37.6,0,5,14.600000000000001
1600671641.912,8004,16.667,59.1,1,5,34.5,1,3,37.5,0,5,14.5
1600671642.012,8004,16.667,59.1,1,5,34.4,1,3,37.4,0,5,14.4
1600671642.112,8004,16.667,59.1,1,5,34.300000000000004,1,3,37.300000000000004,0,5,14.3
1600671642.212,8004,16.667,59.1,1,5,34.2,1,3,37.2,0,5,14.200000000000001
1600671642.312,8004,16.667,59.1,1,5,34.1,1,3,37.1,0,5,14.100000000000001
1600671642.412,8004,16.667,59.1,1,5,34.0,1,3,37.0,0,5,14.0
1600671642.512,8004,16.667,59.1,1,5,33.9,1,3,36.9,0,5,13.9
1600671642.612,8004,16.667,54.7,1,5,33.800000000000004,1,3,36.800000000000004,0,5,13.8
1600671642.712,8004,16.667,54.7,1,5,33.7,1,3,36.7,0,5,13.700000000000001
1600671642.812,8004,16.667,54.7,1,5,33.6,1,3,36.6,0,5,13.600000000000001
1600671642.912,8004,16.667,54.7,1,5,33.5,1,3,36.5,0,5,13.5
1600671643.012,8004,16.667,54.7,1,5,33.4,1,3,36.4,0,5,13.4
1600671643.112,8004,16.667,54.7,1,5,33.300000000000004,1,3,36.300000000000004,0,5,13.3
1600671643.212,8004,16.667,54.7,1,5,33.2,1,3,36.2,0,5,13.200000000000001
1600671643.312,8004,16.667,54.7,1,5,33.1,1,3,36.1,0,5,13.100000000000001
1600671643.412,8004,16.667,54.7,1,5,33.0,1,3,36.0,0,5,13.0
1600671643.512,8004,16.667,54.7,1,5,32.9,1,3,35.9,0,5,12.9
1600671643.612,8004,16.667,50.2,1,5,32.800000000000004,1,3,35.800000000000004,0,5,12.8
1600671643.712,8004,16.667,50.2,1,5,32.7,1,3,35.7,0,5,12.700000000000001
1600671643.812,8004,16.667,50.2,1,5,32.6,1,3,35.6,0,5,12.600000000000001
1600671643.912,8004,16.667,50.2,1,5,32.5,1,3,35.5,0,5,12.5
1600671644.012,8004,16.667,50.2,1,5,32.4,1,3,35.4,0,5,12.4
1600671644.112,8004,16.667,50.2,1,5,32.300000000000004,1,3,35.300000000000004,0,5,12.3
1600671644.212,8004,16.667,50.2,1,5,32.2,1,3,35.2,0,5,12.200000000000001
1600671644.312,8004,16.667,50.2,1,5,32.1,1,3,35.1,0,5,12.100000000000001
1600671644.412,8004,16.667,50.2,1,5,32.0,1,3,35.0,0,5,12.0
1600671644.512,8004,16.667,50.2,1,5,31.900000000000002,1,3,34.9,0,5,11.9
1600671644.612,8004,16.667,46.1,1,5,31.8,1,3,34.800000000000004,0,5,11.8
1600671644.712,8004,16.667,46.1,1,5,31.700000000000003,1,3,34.7,0,5,11.700000000000001
1600671644.812,8004,16.667,46.1,1,5,31.6,1,3,34.6,0,5,11.600000000000001
1600671644.912,8004,16.667,46.1,1,5,31.5,1,3,34.5,0,5,11.5
1600671645.012,8004,16.667,46.1,1,5,31.400000000000002,1,3,34.4,0,5,11.4
1600671645.112,8004,16.667,46.1,1,5,31.3,1,3,34.300000000000004,0,5,11.3
1600671645.212,8004,16.667,46.1,1,5,31.200000000000003,1,3,34.2,0,5,11.200000000000001
1600671645.312,8004,16.667,46.1,1,5,31.1,1,3,34.1,0,5,11.100000000000001
1600671645.412,8004,16.667,46.1,1,5,31.0,1,3,34.0,0,5,11.0
1600671645.512,8004,16.667,46.1,1,5,30.900000000000002,1,3,33.9,0,5,10.9
1600671645.612,8004,16.667,42.4,1,5,30.8,1,3,33.800000000000004,0,5,10.8
1600671645.712,8004,16.667,42.4,1,5,30.700000000000003,1,3,33.7,0,5,10.700000000000001
1600671645.812,8004,16.667,42.4,1,5,30.6,1,3,33.6,0,5,10.600000000000001
1600671645.912,8004,16.667,42.4,1,5,30.5,1,3,33.5,0,5,10.5
1600671646.012,8004,16.667,42.4,1,5,30.400000000000002,1,3,33.4,0,5,10.4
1600671646.112,8004,16.667,42.4,1,5,30.3,1,3,33.300000000000004,0,5,10.3
1600671646.212,8004,16.667,42.4,1,5,30.200000000000003,1,3,33.2,0,5,10.200000000000001
1600671646.312,8004,16.667,42.4,1,5,30.1,1,3,33.1,0,5,10.100000000000001
1600671646.412,8004,16.667,42.4,1,5,30.0,1,3,33.0,0,5,10.0
1600671646.512,8004,16.667,42.4,1,5,29.900000000000002,1,3,32.9,0,5,9.9
1600671646.612,8004,16.667,38.9,1,5,29.8,1,3,32.800000000000004,0,5,9.8
1600671646.712,8004,16.667,38.9,1,5,29.700000000000003,1,3,32.7,0,5,9.700000000000001
1600671646.812,8004,16.667,38.9,1,5,29.6,1,3,32.6,0,5,9.600000000000001
1600671646.912,8004,16.667,38.9,1,5,29.5,1,3,32.5,0,5,9.5
1600671647.012,8004,16.667,38.9,1,5,29.400000000000002,1,3,32.4,0,5,9.4
1600671647.112,8004,16.667,38.9,1,5,29.3,1,3,32.300000000000004,0,5,9.3
1600671647.212,8004,16.667,38.9,1,5,29.200000000000003,1,3,32.2,0,5,9.200000000000001
1600671647.312,8004,16.667,38.9,1,5,29.1,1,3,32.1,0,5,9.1
1600671647.412,8004,16.667,38.9,1,5,29.0,1,3,32.0,0,5,9.0
1600671647.512,8004,16.667,36.0,1,5,28.900000000000002,1,3,31.900000000000002,0,5,8.9
1600671647.612,8004,16.667,36.0,1,5,28.8,1,3,31.8,0,5,8.8
1600671647.712,8004,16.667,36.0,1,5,28.700000000000003,1,3,31.700000000000003,0,5,8.700000000000001
1600671647.812,8004,16.667,36.0,1,5,28.6,1,3,31.6,0,5,8.6
1600671647.912,8004,16.667,36.0,1,5,28.5,1,3,31.5,0,5,8.5
1600671648.012,8004,16.667,36.0,1,5,28.400000000000002,1,3,31.400000000000002,0,5,8.4
1600671648.112,8004,16.667,36.0,1,5,28.3,1,3,31.3,0,5,8.3
1600671648.212,8004,16.667,36.0,1,5,28.200000000000003,1,3,31.200000000000003,0,5,8.200000000000001
1600671648.312,8004,16.667,36.0,1,5,28.1,1,3,31.1,0,5,8.1
1600671648.412,8004,16.667,36.0,1,5,28.0,1,3,31.0,0,5,8.0
1600671648.512,8004,16.667,36.0,1,5,27.900000000000002,1,3,30.900000000000002,0,5,7.9
1600671648.612,8004,16.667,33.9,1,5,27.8,1,3,30.8,0,5,7.800000000000001
1600671648.712,8004,16.667,33.9,1,5,27.700000000000003,1,3,30.700000000000003,0,5,7.7
1600671648.812,8004,16.667,33.9,1,5,27.6,1,3,30.6,0,5,7.6000000000000005
1600671648.912,8004,16.667,33.9,1,5,27.5,1,3,30.5,0,5,7.5
1600671649.012,8004,16.667,33.9,1,5,27.400000000000002,1,3,30.400000000000002,0,5,7.4
1600671649.112,8004,16.667,33.9,1,5,27.3,1,3,30.3,0,5,7.300000000000001
1600671649.212,8004,16.667,33.9,1,5,27.200000000000003,1,3,30.200000000000003,0,5,7.2
1600671649.312,8004,16.667,33.9,1,5,27.1,1,3,30.1,0,5,7.1000000000000005
1600671649.412,8004,16.667,33.9,1,5,27.0,1,3,30.0,0,5,7.0
1600671649.512,8004,16.667,33.0,1,5,26.900000000000002,1,3,29.900000000000002,0,5,6.9
1600671649.612,8004,16.667,33.0,1,5,26.8,1,3,29.8,0,5,6.800000000000001
1600671649.712,8004,16.667,33.0,1,5,26.700000000000003,1,3,29.700000000000003,0,5,6.7
1600671649.812,8004,16.667,33.0,1,5,26.6,1,3,29.6,0,5,6.6000000000000005
1600671649.912,8004,16.667,33.0,1,5,26.5,1,3,29.5,0,5,6.5
1600671650.012,8004,16.667,33.0,1,5,26.400000000000002,1,3,29.400000000000002,0,5,6.4
